Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:ID de Adjudicación,Entrega compilada:Contratos:Título del contrato,Entrega compilada:Contratos:Descripción del contrato,Entrega compilada:Contratos:Periodo:Fecha de inicio,Entrega compilada:Contratos:Periodo:Fecha de fin,Entrega compilada:Contratos:Periodo:Duración (días),Entrega compilada:Contratos:Valor:Monto,Entrega compilada:Contratos:Valor:Moneda,Entrega compilada:Contratos:Valor:Nombre de Moneda,Entrega compilada:Contratos:Fecha de firma,Entrega compilada:Contratos:Implementación:Fecha de fin,Entrega compilada:Contratos:Implementación:Valor final:Monto,Entrega compilada:Contratos:Implementación:Valor final:Moneda,Entrega compilada:Contratos:Implementación:Valor final:Nombre de Moneda
ocds-dgv273-seacev3-2025-10231-54,ocds-dgv273-seacev3-2025-10231-54-2025-05-25T10:05:37.595713-05:00,2326738,1105054-20545865158,CTO N°058-2025-MTC/21,"SERVICIO DE CONSULTORÍA DE OBRA PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO DEL PROYECTO: ¿RENOVACION DE PUENTE; EN EL (LA) CAMINO VECINAL R210243 (INTERVENCION EN EL PUENTE JALANTA) DISTRITO DE AZANGARO, PROVINCIA DE AZANGARO, DEPARTAMENTO PUNO¿ - CUI 2634609",2025-05-20T00:00:00-05:00,2025-07-18T00:00:00-05:00,59,112940.86,PEN,Soles,2025-05-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-35-329,ocds-dgv273-seacev3-2025-35-329-2025-05-25T10:05:37.158002-05:00,2326569,1109680-20452570964,OC N° 1869,"ADQUISICION DE AGREGADOS PARA EL PROYECTO:CONSTRUCCION DE PISTAS CON ASFALTO Y VEREDAS EN LAS CALLES PRINCIPALES DE LA LOCALIDAD DE CARMEN ALTO EN 13.1 KM, DISTRITO DE CARMEN ALTO - HUAMANGA - AYACUCHO",2025-05-23T00:00:00-05:00,2025-06-21T00:00:00-05:00,29,95770.0,PEN,Soles,2025-05-22T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-35-318,ocds-dgv273-seacev3-2025-35-318-2025-05-25T10:05:37.052046-05:00,2326023,1109523-20107034413,ORDEN DE COMPRA N°1790-2025,ADQUISICION DE COMBUSTIBLE PARA EL PROYECTO MANTENIMIENTO DE LA INFRAESTRUCTURA DE RIEGO EXISTENTE,2025-05-14T00:00:00-05:00,2025-10-10T00:00:00-05:00,149,79956.0,PEN,Soles,2025-05-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200020-35,ocds-dgv273-seacev3-2025-200020-35-2025-05-25T10:05:36.545187-05:00,2326586,1109181-10454897639,18-2025,"Adquisición de Granos, Cereales y Otros para el comedor Universitario de la Universidad Nacional Micaela Bastidas de Apurímac correspondiente a los Semestres Académicos 2025 ¿ I y 2025 ¿ II.",2025-05-20T00:00:00-05:00,2026-01-16T00:00:00-05:00,241,39224.0,PEN,Soles,2025-05-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10146-11,ocds-dgv273-seacev3-2025-10146-11-2025-05-25T10:05:35.606268-05:00,2326527,1107037-1670340,12-2025,ADQUISICION DE HENO DE ALFALFA PARA EQUINOS DE LA POLICIA MONTADA DE LA REGIÓN POLICIAL LA LIBERTAD Y DE LA REGIÓN POLICIAL ANCASH,2025-10-01T00:00:00-05:00,2026-09-30T00:00:00-05:00,364,181496.25,PEN,Soles,2025-05-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10146-11,ocds-dgv273-seacev3-2025-10146-11-2025-05-25T10:05:35.606268-05:00,2326531,1107037-1670340,12-2025,ADQUISICION DE HENO DE ALFALFA PARA EQUINOS DE LA POLICIA MONTADA DE LA REGIÓN POLICIAL LA LIBERTAD Y DE LA REGIÓN POLICIAL ANCASH,2025-10-01T00:00:00-05:00,2026-09-30T00:00:00-05:00,364,196015.95,PEN,Soles,2025-05-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10146-11,ocds-dgv273-seacev3-2025-10146-11-2025-05-25T10:05:35.606268-05:00,2326530,1107037-1670340,12-2025,ADQUISICION DE HENO DE ALFALFA PARA EQUINOS DE LA POLICIA MONTADA DE LA REGIÓN POLICIAL LA LIBERTAD Y DE LA REGIÓN POLICIAL ANCASH,2025-10-01T00:00:00-05:00,2026-09-30T00:00:00-05:00,364,87118.2,PEN,Soles,2025-05-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1947-378,ocds-dgv273-seacev3-2025-1947-378-2025-05-25T10:05:35.355695-05:00,2326521,1108104-20340053118,014-2025-PROMPERU-AS,SERVICIO DE PRODUCCIÓN PARA LA RUEDA DE NEGOCIOS Y LA FERIA DE DESTINOS DEL CENTRO - LIMA,2025-05-16T00:00:00-05:00,2025-06-03T00:00:00-05:00,18,329700.0,PEN,Soles,2025-05-15T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1945-27,ocds-dgv273-seacev3-2025-1945-27-2025-05-25T10:05:35.312529-05:00,2326609,1112746-20492006417,015-2025-COFOPRI-AS,Servicio de mantenimiento preventivo de equipos de impresión de gran formato- plotters del Cofopri,2025-05-21T00:00:00-05:00,2027-05-20T00:00:00-05:00,729,352400.0,PEN,Soles,2025-05-20T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1321-18,ocds-dgv273-seacev3-2025-1321-18-2025-05-25T10:05:34.273747-05:00,2326560,1109802-1674424,CONTRATO N° 016-2025-OGAF/MLV,"CONTRATACION DE EJECUCION DE LA OBRA ¿MEJORAMIENTO DE PISTAS Y VEREDAS DEL JIRON PISAGUA CUADRAS 8,9,10 Y 11 DEL DISTRITO DE LA VICTORIA ¿ PROVINCIA DE LIMA ¿ DEPARTAMENTO DE LIMA¿ CON CUI N° 2444735",2025-05-26T00:00:00-05:00,2025-08-23T00:00:00-05:00,89,2898434.53,PEN,Soles,2025-05-22T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1117-11,ocds-dgv273-seacev3-2025-1117-11-2025-05-25T10:05:33.264077-05:00,2326573,1115383-20440367543,CONTRATO N° 002-2025-MPJ/GM,"ADQUISICIÓN DE SEMEN CONVENCIONAL DE GANADO VACUNO IMPORTADO PARA EL PROYE¿¿¿ ¿¿¿ORAMIENTO DE LAS CAPACIDADES TÉCNICo PRODUCTIVAS DE LOS PRODUCTORES DE GANADO VACUNO LECHERO, DISTRITO DE JAUJA, PROVINCIA DE JAUJA, DEPARTAMENTO JUNIN",2025-05-16T00:00:00-05:00,2025-05-22T00:00:00-05:00,6,194550.0,PEN,Soles,2025-05-15T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10247-350,ocds-dgv273-seacev3-2025-10247-350-2025-05-25T10:05:33.235433-05:00,2326532,1109131-20155945860,N° 030-2025,CONTRATACIÓN DEL SERVICIO DE CAPACITACION EN BUILDING INFORMATION MODELING (BIM) PARA PERSONAL MILITAR DEL DEL EJERCITO DEL PERÚ,2025-06-09T00:00:00-05:00,2025-09-30T00:00:00-05:00,113,180000.0,PEN,Soles,2025-05-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1114345,ocds-dgv273-seacev3-1114345-2025-05-25T10:05:33.110098-05:00,2326790,1114345-20602102981,0414-2025,SERVICIO DE ALQUILER DE EXCAVADORA HIDRAULICA SOBRE ORUGA,2025-05-06T00:00:00-05:00,2025-07-25T00:00:00-05:00,80,79750.0,PEN,Soles,2025-05-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1016-1,ocds-dgv273-seacev3-2025-1016-1-2025-05-25T10:05:32.759087-05:00,2326707,1110643-20529016426,CONTRATO AS Nª001-2025-MDCH/A,AQUISICION DE PRODUCTOS PARA EL PROGRAMA VASO DE LECHE,2025-05-13T00:00:00-05:00,2025-09-02T00:00:00-05:00,112,85799.82,PEN,Soles,2025-05-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-255417-58,ocds-dgv273-seacev3-2025-255417-58-2025-05-25T10:05:31.881726-05:00,2326757,1112713-20574690219,ORDEN DE COMPRA N° 1688,ADQUISICION DE EMULSIÓN ASFÁLTICA CATIÓNICA DE ROTURA LENTA CSS-1H,2025-05-24T00:00:00-05:00,2025-06-30T00:00:00-05:00,37,90141.06,PEN,Soles,2025-05-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-317-57,ocds-dgv273-seacev3-2025-317-57-2025-05-25T10:05:28.085516-05:00,2326575,1109298-10451772932,1427,SERVICIO TRANSPPORTE Y TRASLADO  DE ALIMENTOS,2025-05-26T00:00:00-05:00,2025-11-30T00:00:00-05:00,188,50000.0,PEN,Soles,2025-05-22T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-172018-10,ocds-dgv273-seacev3-2025-172018-10-2025-05-25T10:05:27.814890-05:00,2326803,1108750-20542675251,013-2025-MDSM/GEMU,ADQUISICION DE PIEDRA DE 2IN A 8IN,2025-05-21T00:00:00-05:00,2025-07-30T00:00:00-05:00,70,142467.0,PEN,Soles,2025-05-20T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-172018-11,ocds-dgv273-seacev3-2025-172018-11-2025-05-25T10:05:27.674496-05:00,2326802,1108332-20602102981,011-2025-MDSM,SERVICIO DE ALQUILER DE CAMION VOLQUETE DE 15M3,2025-05-06T00:00:00-05:00,2025-09-23T00:00:00-05:00,140,195000.0,PEN,Soles,2025-05-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-326-7,ocds-dgv273-seacev3-2025-326-7-2025-05-25T10:05:27.400897-05:00,2326598,1108203-20609246970,844,"ADQUISICIÓN DE UNA TRILLADORA PARA EL PLAN DE NEGOCIO MEJORAMIENTO DE LA PRODUCCIÓN Y COMERCIALIZACIÓN DE QUINUA ORGÁNICA DE LA ASOCIACIÓN CCOLPANI DISTRITO DE SANTA MARÍA DE CHICMO, PROVINCIA ANDAHUAYLAS, REGIÓN APURÍMAC",2025-05-22T00:00:00-05:00,2025-05-31T00:00:00-05:00,9,48000.0,PEN,Soles,2025-05-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-2436-18,ocds-dgv273-seacev3-2025-2436-18-2025-05-25T10:05:27.343134-05:00,2326687,1108689-20102305273,013-2025-EP,ADQUISICIÓN DE TINTAS OFFSET PARA ROTATIVA,2025-05-17T00:00:00-05:00,2026-08-09T00:00:00-05:00,449,20532.0,USD,Dólar Norteamericano,2025-05-16T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1060-33,ocds-dgv273-seacev3-2025-1060-33-2025-05-25T10:05:27.191682-05:00,2326714,1108382-1674398,CONTRATO DE SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE OBRA N°20 - 2025 - MPP,CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE OBRA DENOMINADA: ¿MEJORAMIENTO DEL SERVICIO DEL SERVICIO DE RECEPTACIÓN TURISTICA MUNICIPAL DEL DISTRITO DE PISCO - PROVINCIA DE PISCO - DEPARTAMENTO DE ICA¿ CON CUI N° 2378494,2025-07-01T00:00:00-05:00,2026-01-26T00:00:00-05:00,209,210000.0,PEN,Soles,2025-05-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10446-20,ocds-dgv273-seacev3-2025-10446-20-2025-05-25T10:05:26.939507-05:00,2326756,1114073-20101391397,072-2025,CONTRATACION DE GEOTEXTIL NO TEJIDO,2025-05-24T00:00:00-05:00,2025-06-02T00:00:00-05:00,9,101000.0,PEN,Soles,2025-05-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1108266,ocds-dgv273-seacev3-1108266-2025-05-25T10:05:26.910657-05:00,2326696,1108266-20491704081,CONTRATO N° 041-2025-GERESA-LL,"CONTRATACIÓN DEL SERVICIO DE DIAGNÓSTICO DEL ESTADO SITUACIONAL DE LA RIS CHEPÉN, PARA LA IDENTIFICACIÓN DE UNA INVERSIÓN (IOARR Y/O PROYECTO DE INVERSIÓN) EN EL MARCO DEL INVIERTE.PE",2025-05-22T00:00:00-05:00,2025-06-20T00:00:00-05:00,29,125000.0,PEN,Soles,2025-05-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-411-5,ocds-dgv273-seacev3-2025-411-5-2025-05-25T10:05:26.893557-05:00,2326653,1107606-20604374414,CONTRATO N°05-2025-SGL-GAF-MDS,"ADQUISICION DE UNIFORMES DE TRABAJO PARA EL PERSONAL QUE LABORA EN EL ÁREA DE LIMPIEZA PÚBLICA Y MANTENIMIENTO Y ORNATO DE LA MUNICIPALIDAD DISTRITAL DE SACHACA, PROVINCIA Y DEPARTAMENTO DE AREQUIPA",2025-05-12T00:00:00-05:00,2025-06-10T00:00:00-05:00,29,179600.0,PEN,Soles,2025-05-12T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1115289,ocds-dgv273-seacev3-1115289-2025-05-25T10:05:26.862970-05:00,2326719,1115289-20609917530,ORDEN DE COMPRA Nº 236-2025,ADQUISICION DE FILTRO PARA LAS DIFERENTES MAQUINARIAS Y/O VEHICULOS,2025-05-26T00:00:00-05:00,2025-05-30T00:00:00-05:00,4,79033.0,PEN,Soles,2025-05-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1111883,ocds-dgv273-seacev3-1111883-2025-05-25T10:05:26.600837-05:00,2326692,1111883-L0609017979,OC 984-2025,ADQUISICION DE CEPAS ATCC PARA EL CNCC,2025-05-23T00:00:00-05:00,2025-08-15T00:00:00-05:00,84,6471.6,PEN,Soles,2025-05-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-499-1,ocds-dgv273-seacev3-2025-499-1-2025-05-25T10:05:26.509049-05:00,2326808,1110572-20455005869,CONTRATO N° 01-2025/MDP,"ADQUISICION DE INSUMOS PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE PUYCA AÑO 2025 - LECHE EVAPORADA ENTERA DE 410 GR, ENRIQUECIDO LÁCTEOS INSTANTANEO DE 100 GR CADA UNO (BOLSA) Y MIXTO DE CEREALES PRE COCIDOS DE 800 GR. C/U (QUINUA, AVENA, KIWICHA, CAÑIHUA, CEBADA TRIGO, SOYA",2025-05-15T00:00:00-05:00,2025-12-31T00:00:00-05:00,230,101772.0,PEN,Soles,2025-05-14T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-461-19,ocds-dgv273-seacev3-2025-461-19-2025-05-25T10:05:26.494456-05:00,2326515,1108766-20498596356,005-2025-GAF-MPC-CHIVAY,CONTRATO,2025-05-01T00:00:00-05:00,2026-02-28T00:00:00-05:00,303,72480.0,PEN,Soles,2025-04-30T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200261-203,ocds-dgv273-seacev3-2025-200261-203-2025-05-25T10:05:26.381564-05:00,2325752,1104594-20407565828,CONTRATO N°0026-2025-MIDAGRI-AGRO RURAL,ADQUISICIÓN DE PRODUCTOS FARMACOLÓGICOS DE USO VETERINARIO PARA 09 DEPARTAMENTOS DEL PAÍS: AYACUCHO CAJAMARCA CUSCO HUÁNUCO JUNÍN LA LIBERTAD LIMA PASCO Y PUNO PARA EL PROGRAMA PRESUPUESTAL 0068 ACTIVIDAD 5005611,2025-05-20T00:00:00-05:00,2025-06-04T00:00:00-05:00,15,381920.0,PEN,Soles,2025-05-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1107337,ocds-dgv273-seacev3-1107337-2025-05-25T10:05:26.136460-05:00,2326581,1107337-10718986643,CONTRATO N°008-2025-MDSM,SERVICIO DE MANTENIMIENTO GENERAL A TODO COSTO DE LA MAQUINA MOTONIVELADORA MITSUBISHI MG -400,2025-05-05T00:00:00-05:00,2025-06-19T00:00:00-05:00,45,51300.0,PEN,Soles,2025-04-30T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1105963,ocds-dgv273-seacev3-1105963-2025-05-25T10:05:26.118997-05:00,2326392,1105963-20610767789,595-2025,ADQUISICION DE MANGUERAS PARA EL RIEGO DE AREAS VERDES,2025-05-22T00:00:00-05:00,2025-05-23T00:00:00-05:00,,132160.0,PEN,Soles,2025-05-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1115621,ocds-dgv273-seacev3-1115621-2025-05-25T10:05:25.753361-05:00,2326793,1115621-20606212110,0445-2025,SERVICIO DE ALQUILER DE RETROEXCAVADORA,2025-05-22T00:00:00-05:00,2025-10-19T00:00:00-05:00,150,56000.0,PEN,Soles,2025-05-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-26292-7,ocds-dgv273-seacev3-2025-26292-7-2025-05-25T10:05:25.723963-05:00,2326543,1110552-20612103624,CONTRATO Nº08-2025- MDAACD/GM,CONTRATACIÓN DE BIENES ADQUISICION DE CAMION BARANDA PARA EL PROYECTO: ¿MEJORAMIENTO DEL SERVICIO DE LIMPIEZA PÚBLICA EN LA ZONA URBANA DEL DISTRITO DE ANDRES AVELINO CACERES DORREGARAY DE LA PROVINCIA DE HUAMANGA DEL DEPARTAMENTO DE AYACUCHO¿,2025-05-22T00:00:00-05:00,2025-05-31T00:00:00-05:00,9,260990.0,PEN,Soles,2025-05-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10447-35,ocds-dgv273-seacev3-2025-10447-35-2025-05-25T10:05:25.287346-05:00,2326663,1110383-20555753803,154-2025,"CONTRATACION DE ACCESORIOS PARA EL PROYECTO ""INSTALACION DE PRESAS HUANUTUYO - SUYTUCCOCHA, Y SISTEMA DE RIEGO POR ASPERSION EN LAS COMUNIDADES DE HANOCCA Y TAYPITUNGA - DISTRITO LAYO PROVINCIA CANAS - CUSCO""",2025-05-24T00:00:00-05:00,2025-06-02T00:00:00-05:00,9,159800.0,PEN,Soles,2025-05-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-26292-6,ocds-dgv273-seacev3-2025-26292-6-2025-05-25T10:05:25.240123-05:00,2326249,1110580-20601321875,CONTRATO Nº07-2025- MDAACD/GM,CONTRATACIÓN DE BIENES: ADQUISICION DE MINICARGADOR PARA EL PROYECTO: ¿MEJORAMIENTO DEL SERVICIO DE LIMPIEZA PÚBLICA EN LA ZONA URBANA DEL DISTRITO DE ANDRES AVELINO CACERES DORREGARAY DE LA PROVINCIA DE HUAMANGA DEL DEPARTAMENTO DE AYACUCHO¿,2025-05-22T00:00:00-05:00,2025-05-31T00:00:00-05:00,9,334000.0,PEN,Soles,2025-05-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1104240,ocds-dgv273-seacev3-1104240-2025-05-25T10:05:25.079854-05:00,2326554,1104240-20513345748,08-2025,ADQUISICIÓN DE ALIMENTO BALANCEADO PARA CANES DE LA POLICIA CANINA DE LA REGIÓN POLICIAL LA LIBERTAD Y DE LA REGIÓN POLICIAL ANCASH,2025-10-01T00:00:00-05:00,2026-09-30T00:00:00-05:00,364,109500.0,PEN,Soles,2025-04-25T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1104240,ocds-dgv273-seacev3-1104240-2025-05-25T10:05:25.079854-05:00,2326546,1104240-20513345748,08-2025,ADQUISICIÓN DE ALIMENTO BALANCEADO PARA CANES DE LA POLICIA CANINA DE LA REGIÓN POLICIAL LA LIBERTAD Y DE LA REGIÓN POLICIAL ANCASH,2025-10-01T00:00:00-05:00,2026-09-30T00:00:00-05:00,364,94900.0,PEN,Soles,2025-04-25T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1104240,ocds-dgv273-seacev3-1104240-2025-05-25T10:05:25.079854-05:00,2326551,1104240-20513345748,08-2025,ADQUISICIÓN DE ALIMENTO BALANCEADO PARA CANES DE LA POLICIA CANINA DE LA REGIÓN POLICIAL LA LIBERTAD Y DE LA REGIÓN POLICIAL ANCASH,2025-10-01T00:00:00-05:00,2026-09-30T00:00:00-05:00,364,65700.0,PEN,Soles,2025-04-25T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1307-84,ocds-dgv273-seacev3-2025-1307-84-2025-05-25T10:05:25.058563-05:00,2326727,1111839-20601075971,CONTRATO N°052-2025-MML-OGA-OL,SUMINISTRO DE FILETE DE BONITO SIN ESPINAS CONGELADO Y FILETE DE TILAPIA SIN ESPINAS CONGELADO PARA LOS CENTROS ASITENCIA Y ATENCIÓN INTEGRAL DE LA GERENCIA DE DESARROLLO HUMANO,2025-05-23T00:00:00-05:00,2027-05-23T00:00:00-05:00,730,224640.0,PEN,Soles,2025-05-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10357-10,ocds-dgv273-seacev3-2025-10357-10-2025-05-25T10:05:24.610637-05:00,2326599,1112961-20573197985,005-2025-PEAH-DE,"ADQUISICION DE ABONO ORGANICO (COMPOST X 25KG), PARA EL PROYECTO: ""RECUPERACION DE LOS SERVICIOS AMBIENTALES A TRAVES DE LA REFORESTACION DE SUELOS DEGRADADOS EN LOS DISTRITOS DE HONORIA, PUERTO INCA Y TOURNAVISTA DE LA PROVINCIA DE PUERTO INCA - DEPARTAMENTO DE HUANUCO"", CUI 2479855",2025-05-20T00:00:00-05:00,2025-06-20T00:00:00-05:00,31,46800.0,PEN,Soles,2025-05-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1114971,ocds-dgv273-seacev3-1114971-2025-05-25T10:05:23.741010-05:00,2326771,1114971-1678459,016-2025-IVPMH/OA-PS,"MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL TRAMO: EMP. PE-3S - PUCHKAS - DESV. AY-633 - DESV. AY-632 - DESV. AY - 631 - LAGUNA CHACACCOCHA (KM 22+064)., (L =22.064 KM), UBICADO EN EL DISTRITO DE HUANTA, PROVINCIA DE HUANTA, DEPARTAMENTO DE AYACUCHO",2025-05-26T00:00:00-05:00,2025-12-31T00:00:00-05:00,219,129000.0,PEN,Soles,2025-05-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1947-148,ocds-dgv273-seacev3-2025-1947-148-2025-05-25T10:05:23.718747-05:00,2326494,1113166-20491223147,OS25050291,"SERVICIO DE OPERADOR TURÍSTICO EN LIMA, CUSCO Y PUNO PARA VIAJE DE FAMILIARIZACIÓN DEL MERCADO DE ECUADOR",2025-05-22T00:00:00-05:00,2025-07-10T00:00:00-05:00,49,95100.0,PEN,Soles,2025-05-22T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-797-43,ocds-dgv273-seacev3-2025-797-43-2025-05-25T10:05:23.561255-05:00,2326737,1110820-20563978091,Orden de Compra Nº 603-2025,"CONTRATACIÓN DE BIENES: ADQUISICION DE VARILLAS DE ACERO CORRUGADO PARA LA OBRA: ""CREACION DEL SERVICIO DE ESPARCIMIENTO Y RECREACIÓN EN EL BARRIO PORVENIR HATUN CCOLLANA DEL DISTRITO DE VELILLE - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO"".",2025-05-23T00:00:00-05:00,2025-05-30T00:00:00-05:00,7,101500.0,PEN,Soles,2025-05-22T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1109204,ocds-dgv273-seacev3-1109204-2025-05-25T10:05:23.524074-05:00,2326563,1109204-1670382,CONTRATO N° 001-2025-MDC/GM,"CONTRATACIÓN DE SUMINISTRO DE BIENES PARA LA ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE CABANILLA ¿ LAMPA - PUNO, PERIODO 2025",2025-05-09T00:00:00-05:00,2025-12-31T00:00:00-05:00,236,113156.52,PEN,Soles,2025-05-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1114548,ocds-dgv273-seacev3-1114548-2025-05-25T10:05:23.420669-05:00,2326792,1114548-20606212110,0415-2025,SERVICIO DE ALQUILER DE RODILLO LISO VIBRATORIO,2025-05-07T00:00:00-05:00,2025-09-04T00:00:00-05:00,120,58706.0,PEN,Soles,2025-05-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1114280,ocds-dgv273-seacev3-1114280-2025-05-25T10:05:23.076582-05:00,2326765,1114280-1676624,C.E.O N° 005-2025 MPC/A,CONTRATACION DE LA EJECUCION DE OBRA CREACION DEL SERVICIO DE PRACTICA DEPORTIVA  Y/O RECREATIVA EN ESPACIO  DE ESPARCIMIENTO EN EL C.P PARCELACION MONTERRICO- NIEVA CONDORCANQUI,2025-05-22T00:00:00-05:00,2025-07-22T00:00:00-05:00,61,849703.46,PEN,Soles,2025-05-22T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1053-43,ocds-dgv273-seacev3-2025-1053-43-2025-05-25T10:05:23.061449-05:00,2326654,1113360-10401112460,CONTRATO CONSULT OBRA 07-2025,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA ELABORACION DEL EXPEDIENTE TECNICO DEL PROYECTO: ¿MEJORAMIENTO DEL SERVICIO DE MOVILIDAD  URBANA EN AA.HH. VICTOR RAUL HAYA DE LA TORRE EN EL  DISTRITO DE MARCONA, PROVINCIA DE NASCA,  DEPARTAMENTO DE ICA¿, CON CUI N° 2635998",2025-05-15T00:00:00-05:00,2025-08-14T00:00:00-05:00,91,152664.84,PEN,Soles,2025-05-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1114948,ocds-dgv273-seacev3-1114948-2025-05-25T10:05:22.651077-05:00,2326518,1114948-1678271,013-2025-IVPMH/OA-PS,"MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL TRAMO: MAYNAY (KM 1+931) - MAYNAY - DESV. AY-673 - DESV. AY-670 - DESV. AY-668 - DESV. AY-671 - DESV. AY-676- CANGARI (KM 11+718), UBICADO EN LOS DISTRITOS DE HUANTA E IGUAIN, PROVINCIA DE HUANTA, DEPARTAMENTO DE AYACUCHO",2025-05-26T00:00:00-05:00,2025-12-31T00:00:00-05:00,219,65030.0,PEN,Soles,2025-05-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-44-79,ocds-dgv273-seacev3-2025-44-79-2025-05-25T10:05:22.438110-05:00,2326617,1109003-20608550926,018-2025-GRL-GRA,"CONTRATACION DE SUMINISTRO DE BIENES: ADQUISICIÓN DE GASOLINA 84 PARA LA OPERATIVIDAD DE LAS UNIDADES DE GESTION DE: MAYNAS, ALTO AMAZONAS, REQUENA, LORETO, MARISCAL RAMON CASTILLA, DATEN DEL MARAÑON, PUTUMAYO Y UCAYALI, ADSCRITAS A LA GERENCIA REGIONAL DE DESARROLLO FORESTAL Y DE FAUNA SILVESTRE DEL GOBIERNO REGIONAL DE LORETO.",2025-05-20T00:00:00-05:00,2025-12-20T00:00:00-05:00,214,1414521.0,PEN,Soles,2025-05-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-37-186,ocds-dgv273-seacev3-2025-37-186-2025-05-25T10:05:22.395029-05:00,2326577,1113669-20611813962,CONTRATO N°038-2025-GR CUSCO/GRAD,CONTRATACION DE COMBUSTIBLE GASOHOL Y DIESEL (META:160),2025-05-21T00:00:00-05:00,2025-12-10T00:00:00-05:00,203,51783.0,PEN,Soles,2025-05-20T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1106821,ocds-dgv273-seacev3-1106821-2025-05-25T10:05:21.729967-05:00,2326595,1106821-20469252541,16-2025-DIRNIC PNP-UE N°026-DIREICAJ PNP,ADQUISICION DE MATERIALES DE SEGURIDAD PARA LAS DIFERENTES DIRECCIONES PERTENECIENTES A LA UE 026-DIREICAJ PNP,2025-05-23T00:00:00-05:00,2025-07-07T00:00:00-05:00,45,439000.0,PEN,Soles,2025-05-22T00:00:00-05:00,,,,
