Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:ID de Adjudicación,Entrega compilada:Contratos:Título del contrato,Entrega compilada:Contratos:Descripción del contrato,Entrega compilada:Contratos:Periodo:Fecha de inicio,Entrega compilada:Contratos:Periodo:Fecha de fin,Entrega compilada:Contratos:Periodo:Duración (días),Entrega compilada:Contratos:Valor:Monto,Entrega compilada:Contratos:Valor:Moneda,Entrega compilada:Contratos:Valor:Nombre de Moneda,Entrega compilada:Contratos:Fecha de firma,Entrega compilada:Contratos:Implementación:Valor final:Monto,Entrega compilada:Contratos:Implementación:Valor final:Moneda,Entrega compilada:Contratos:Implementación:Valor final:Nombre de Moneda,Entrega compilada:Contratos:Implementación:Fecha de fin
ocds-dgv273-seacev3-2025-1155-56,ocds-dgv273-seacev3-2025-1155-56-2025-04-09T10:14:03.984700-05:00,2317469,1091726-10420502651,CONTRATO DE CONSULTORIA DE OBRA NRO 002-2025-MPS/GM,CONTRATACION DE SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE OBRA: MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO DE LA LOCALIDAD SAN JOSE DE MARANKIARI DISTRCIO DE SATIPO PROVINCIA DE SATIPO DEPARTAMENTO DE JUNIN,2025-04-01T00:00:00-05:00,2025-08-29T00:00:00-05:00,150,69000.0,PEN,Soles,2025-03-12T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-2601-6,ocds-dgv273-seacev3-2025-2601-6-2025-04-09T10:14:01.646848-05:00,2316899,1092333-20601115795,039-2025,OC 039-2025,2025-04-03T00:00:00-05:00,2025-05-03T00:00:00-05:00,30,178040.0,PEN,Soles,2025-04-02T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1089513,ocds-dgv273-seacev3-1089513-2025-04-09T10:14:01.415887-05:00,2317459,1089513-20490533126,CONTRATO N° 002-2025-MDSJA/BIENES,ADQUISICION DE MADERA TORNILLO PARA ENCOFRADO PARA LA OBRA,2025-03-15T00:00:00-05:00,2025-03-30T00:00:00-05:00,15,80801.7,PEN,Soles,2025-03-14T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1092308,ocds-dgv273-seacev3-1092308-2025-04-09T10:13:54.465447-05:00,2317304,1092308-20607883921,4200090211,¿SERVICIO DE HOSTING PLATAFORMA JD EDWARDS ¿ HISTÓRICO¿¿,2024-04-09T00:00:00-05:00,2024-12-09T00:00:00-05:00,244,203228.4,PEN,Nuevos Soles,2024-04-09T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1403-3,ocds-dgv273-seacev3-2025-1403-3-2025-03-31T09:57:01.492121-05:00,2316152,1090526-20601021642,CONTRATO N° 003-2025-MPH-M/GM,"ADQUISICIÓN DE ALIMENTOS (LECHE EVAPORADA ENTERA DE 400 GR Y MAÍZ MOTE PELADO DE CATEGORÍA PRIMERA) PARA EL PROGRAMA DE ALIMENTACIÓN Y NUTRICIÓN DEL PACIENTE AMBULATORIO CON TUBERCULOSIS Y FAMILIA CON TBC ¿ PANTBC, DE LA MUNICIPALIDAD PROVINCIAL DE HUAROCHIRI ¿ MATUCANA, PERIODO FISCAL 2025",2025-03-15T00:00:00-05:00,2025-03-31T00:00:00-05:00,16,112644.0,PEN,Soles,2025-03-14T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1403-1,ocds-dgv273-seacev3-2025-1403-1-2025-03-31T09:56:55.328816-05:00,2316147,1086968-20547386338,CONTRATO N° 001-2025-MPH-M/GM,"SUMINISTRO DE COMBUSTIBLES PARA LAS UNIDADES VEHICULARES DE LA MUNICIPALIDAD PROVINCIAL DE HUAROCHIRÍ ¿ MATUCANA, PERIODO FISCAL 2025",2025-03-05T00:00:00-05:00,2025-03-31T00:00:00-05:00,26,218821.77,PEN,Soles,2025-03-04T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1403-5,ocds-dgv273-seacev3-2025-1403-5-2025-03-31T09:56:55.289861-05:00,2316153,1090541-20601021642,CONTRATO N° 004-2025-MPH-M/GM,"ADQUISICIÓN DE ALIMENTOS (MORON ENTERO, HABA SECA PARTIDA Y LOMITO DE ATÚN) PARA EL PROGRAMA DE COMPLEMENTACIÓN ALIMENTARIA (PCA), DE LA MUNICIPALIDAD PROVINCIAL DE HUAROCHIRI ¿ MATUCANA, PERIODO FISCAL 2025",2025-03-15T00:00:00-05:00,2025-12-31T00:00:00-05:00,291,153123.5,PEN,Soles,2025-03-14T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-515-2,ocds-dgv273-seacev3-2025-515-2-2025-03-31T09:56:54.500922-05:00,2316035,1089293-20494399386,CONTRATO Nº 07-2025-MDS/GM,"CONTRATACION DE SUMINISTRO DE COMBUSTIBLE PETROLEO DIESEL B5 S-50) PARA LAS DIFERENTES SUB GERENCIAS, UNIDADES ORGANICAS Y GERENCIA, DE LA MUNICIPALIDAD DISTRITAL DE SOCOS",2025-03-11T00:00:00-05:00,2025-12-31T00:00:00-05:00,295,67000.0,PEN,Soles,2025-03-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-224-33,ocds-dgv273-seacev3-2025-224-33-2025-03-30T10:14:03.584516-05:00,2316009,1087999-1645248,CONTRATO Nº 112-2025-MDSM/GM,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE OBRA: CREACION DE LOCAL DE USOS MÚLTIPLES EN EL BARRIO LA PERLA DE LA LOCALIDAD DE SAN MARCOS, DISTRITO DE SAN MARCOS - PROVINCIA DE HUARI - DEPARTAMENTO DE ANCASH, CUI 2542736",2025-03-20T00:00:00-05:00,2025-08-20T00:00:00-05:00,153,112796.2,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1091697,ocds-dgv273-seacev3-1091697-2025-03-30T10:14:03.406933-05:00,2315785,1091697-20100028698,CONTRATO DE SUMINISTRO DE BIENES N° 0002-2025-OEC/MDC,"ADQUISICION DE TRACTOR AGRICOLA, PARA LA EJECUCION DEL PROYECTO: MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN SUB GERENCIA DE DESARROLLO ECONOMICO DEL DISTRITO DE CAYLLOMA DE LA PROVINCIA DE CAYLLOMA DEL DEPARTAMENTO DE AREQUIPA, CON CUI N° 2586825",2025-03-26T00:00:00-05:00,2025-04-04T00:00:00-05:00,9,288000.0,PEN,Soles,2025-03-25T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1316-2,ocds-dgv273-seacev3-2025-1316-2-2025-03-30T10:14:03.236583-05:00,2316110,1088486-20549314253,CONTRATO N° 008-2025-OGA-MDC,"ADQUISICIÓN DE COMBUSTIBLE PARA LA ATENCIÓN A LAS DIFERENTES GERENCIAS, SUBGERENCIAS Y OFICINAS DE LA MUNICIPALIDAD DISTRITAL DE COMAS 2025",2025-03-19T00:00:00-05:00,2026-03-18T00:00:00-05:00,364,5063765.0,PEN,Soles,2025-03-18T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200201-3,ocds-dgv273-seacev3-2025-200201-3-2025-03-30T10:14:02.845958-05:00,2316134,1091613-20572221408,003-2025-GG/EPS RIOJA S.A.,SERVICIO DE SEGURIDAD Y VIGILANCIA PRIVADA PARA LA EPS RIOJA S.A.,2025-04-08T00:00:00-05:00,2026-03-08T00:00:00-05:00,334,180000.0,PEN,Soles,2025-03-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1905-7,ocds-dgv273-seacev3-2025-1905-7-2025-03-30T10:14:01.962402-05:00,2316029,1093918-10439216901,0011-2025-OL-UNJFSC,CONTRATACION DE SERVICIO PROFESIONAL PARA EL ASESORAMIENTO DEL VICERRECTORADO DE INVESTIGACION DE LA UNJFSC,2025-03-20T00:00:00-05:00,2025-12-31T00:00:00-05:00,286,44000.0,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1089129,ocds-dgv273-seacev3-1089129-2025-03-30T10:14:01.150826-05:00,2316003,1089129-20117330347,10-2025-GM-MPC,ADQUISICION DE CABLES ELECTRICOS,2025-03-26T00:00:00-05:00,2025-04-24T00:00:00-05:00,29,360876.85,PEN,Soles,2025-03-25T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10559-2,ocds-dgv273-seacev3-2025-10559-2-2025-03-30T10:13:57.155692-05:00,2314564,1091632-20606700173,006-2025,Contratación del Suministro de Combustible (Diésel B5 Y Gasohol Regular) para las diferentes actividades de la Dirección Sub Regional de Salud Luciano Castillo Colonna,2025-03-18T00:00:00-05:00,2026-03-17T00:00:00-05:00,364,392434.87,PEN,Soles,2025-03-17T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-369-13,ocds-dgv273-seacev3-2025-369-13-2025-03-30T10:13:56.987271-05:00,2315934,1093371-20611418681,ORDEN DE COMPRA Nª 0000278-2025,"ADQUISICION DE COMBUSTIBLE B5 S50 PARA EL PROYECTO ""MANTENIMIENTO PERIODICO DEL CAMINO VECINAL NO PAVIMENTADO AP-926, TRAMO: EMP. PE-3S F (CHONCCOYOC) - COLCA - MARANGALLAY - KUTUCTAY - PTA. CARRETERA DEL DISTRITO DE COTABAMBAS, PROVINCIA DE COTABAMBAS DEL DEPARTAMENTO DE APURIMAC""",2025-03-28T00:00:00-05:00,2025-04-03T00:00:00-05:00,6,139500.0,PEN,Soles,2025-03-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-35859-62,ocds-dgv273-seacev3-2025-35859-62-2025-03-30T10:13:56.208400-05:00,2316102,1093659-10282973133,CONTRATO N 027-2025-MIDAGRI-PROVRAEM-UA,SERVICIO DE RESIDENTE PARA EL PROYECTO LIMATAMBO,2025-03-28T00:00:00-05:00,2026-01-30T00:00:00-05:00,308,76000.0,PEN,Soles,2025-03-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1090896,ocds-dgv273-seacev3-1090896-2025-03-30T10:13:56.190175-05:00,2316137,1090896-20605622080,024-2025-OA/MPP,EJECUCION DE IOARR,2025-03-31T00:00:00-05:00,2025-06-30T00:00:00-05:00,91,1258236.15,PEN,Soles,2025-03-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1093159,ocds-dgv273-seacev3-1093159-2025-03-30T10:13:56.139641-05:00,2315998,1093159-1650379,AS N° 004-2025-MDP/CS - 2,"MANTENIMIENTO DE LAS VÍAS DE TRANSITABILIDAD DE CAMINOS DE HERRADURA DESDE CHARAN A CUCHIMACHAY EN LA LOCALIDAD DE CHARAN, DISTRITO DE PAUCAS, PROVINCIA DE HUARI - DEPARTAMENTO DE ÁNCASH",2025-03-20T00:00:00-05:00,2025-04-22T00:00:00-05:00,33,110295.84,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1852-60,ocds-dgv273-seacev3-2025-1852-60-2025-03-30T10:13:55.659723-05:00,2315870,1093704-20542725703,ORDEN DE COMPRA N°°1203-2025,ADQUISICION DE LECHE EVAPORADA ENTERA DE 410g,2025-03-29T00:00:00-05:00,2025-12-26T00:00:00-05:00,272,52692.12,PEN,Soles,2025-03-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-822-61,ocds-dgv273-seacev3-2025-822-61-2025-03-30T10:13:55.637838-05:00,2316123,1091426-20490548743,ORDEN DE COMPRANRO 861-2025,"ADQUISICIÓN DE BARRAS DE CONSTRUCCIÓN PARA EL PROYECTO: CREACION DEL SERVICIO DE MOVILIDAD URBANA EN LAS VÍAS LOCALES DEL AREA URBANA EN EL CENTRO POBLADO QUISTO CENTRAL, DISTRITO PICHARI, PROVINCIA LA CONVENCION, DEPARTAMENTO CUSCO, CUI 2563284.",2025-03-29T00:00:00-05:00,2025-04-05T00:00:00-05:00,7,37500.0,PEN,Soles,2025-03-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10355-19,ocds-dgv273-seacev3-2025-10355-19-2025-03-30T10:13:55.354987-05:00,2316087,1093263-20508677571,046,"ADQUISICION DE ROCA FOSFORICA PARA EL PROYECTO MEJORAMIENTO DEL CULTIVO DE PIÑA ORGANICO EN SISTEMAS AGROFORESTALES EN LOS VALLES DE PICHIS Y PALCAZU, PROVINCIA DE OXAPAMPA-REGION PASCO",2025-03-29T00:00:00-05:00,2025-04-12T00:00:00-05:00,14,96494.79,PEN,Soles,2025-03-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1871-18,ocds-dgv273-seacev3-2025-1871-18-2025-03-30T10:13:55.326760-05:00,2315918,1090936-20610360441,231-2025,ADQUISICIÓN DE ALIMENTOS (CARNES) CON FICHA TÉCNICA-ALBERGUE DEL CIAM PARA EL AÑO 2025,2025-03-24T18:00:00-05:00,2026-01-18T18:00:00-05:00,300,57600.0,PEN,Soles,2025-03-23T18:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200351-9,ocds-dgv273-seacev3-2025-200351-9-2025-03-30T10:13:55.241603-05:00,2316027,1087852-1650143,CONTRATO DE SERVICIOS N° 01-2025-UNJ,SERVICIO DE PREPARACIÓN Y DOTACIÓN DE RACIONES ALIMENTICIAS PARA EL COMEDOR UNIVERSITARIO DE LA UNIVERSIDAD NACIONAL DE JAÉN PARA LOS SEMESTRES ACADÉMICOS  2025¿I Y 2025¿II,2025-04-07T00:00:00-05:00,2025-12-05T00:00:00-05:00,242,3337200.0,PEN,Soles,2025-03-26T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-586-1,ocds-dgv273-seacev3-2025-586-1-2025-03-30T10:13:54.598307-05:00,2315887,1089079-20574627011,025-026,"CONTRATACIÓN DE SUMINISTRO DE BIENES ¿ADQUISICION DE HOJUELAS PRECOCIDAS   DE QUINUA ,KIWICHA,MACA,SOYA (EN MAYOR PROPORCION) ,CAÑIHUA,AVENA Y AJONJOLI FORTIFICADO CON VITAMINAS Y MINERALES DE 500G Y LECHE EVAPORADA ENTERA DE 170G PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE VISCHONGO-VILCAS HUAMAN-AYACUCHO PARA EL EJERCICIO AÑO FISCAL 2025",2025-03-15T00:00:00-05:00,2025-12-31T00:00:00-05:00,291,94820.0,PEN,Soles,2025-03-14T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1093113,ocds-dgv273-seacev3-1093113-2025-03-30T10:13:54.338569-05:00,2315933,1093113-20609512564,CONTRATO Nº001-2025-UL-GM-MDP/BIENES,GRASS SINTETICO E INSTALACION,2025-03-13T00:00:00-05:00,2025-05-30T00:00:00-05:00,78,69043.15,PEN,Soles,2025-03-12T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1281-1,ocds-dgv273-seacev3-2025-1281-1-2025-03-30T10:13:53.580013-05:00,2316028,1093456-20608188020,CONTRATO N°10-2025-MDO/OEC,"ADQUISICIÓN DE LECHE EVAPORADA ENTERA DE 410 GR, PARA EL PROGRAMA VASO DE LECHE AÑO FISCAL 2025 DE LA MUNICIPALIDAD DISTRITAL DE OYOTÚN - PROVINCIA DE CHICLAYO - DEPARTAMENTO DE LAMBAYEQUE",2025-03-27T00:00:00-05:00,2025-12-31T00:00:00-05:00,279,78016.47,PEN,Soles,2025-03-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1281-1,ocds-dgv273-seacev3-2025-1281-1-2025-03-30T10:13:53.580013-05:00,2316026,1093456-20480786212,CONTRATO N°09-2025-MDO/OEC,"ADQUISICIÓN DE HOJUELA CRUDA DE AVENA, TRIGO, KIWICHA, QUINUA Y CHIA, FORTIFICADA Y ENRIQUECIDA, PARA EL PROGRAMA VASO DE LECHE AÑO FISCAL 2025 DE LA MUNICIPALIDAD DISTRITAL DE OYOTÚN - PROVINCIA DE CHICLAYO - DEPARTAMENTO DE LAMBAYEQUE",2025-03-27T00:00:00-05:00,2025-12-31T00:00:00-05:00,279,81012.0,PEN,Soles,2025-03-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1286-4,ocds-dgv273-seacev3-2025-1286-4-2025-03-30T10:13:53.478618-05:00,2316112,1092161-10457364577,CONTRATO N 12-2025,"ADQUISICIÓN DE AGREGADOS PARA EL PROYECTO ¿¿MEJORAMIENTO DEL SERVICIO DE RECREACIÓN PASIVA EN EL PARQUE PRINCIPAL DE SANTA ROSA CENTRO POBLADO DE SANTA ROSA, DISTRITO DE SANTA ROSA, PROVINCIA DE CHICLAYO, REGIÓN LAMBAYEQUE¿¿, CON CUI Nº 2384810 CON CÓDIGO DE CONVENIO 39-0001-PIR-01",2025-04-01T00:00:00-05:00,2025-07-31T00:00:00-05:00,121,47000.0,PEN,Soles,2025-03-20T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1839-7,ocds-dgv273-seacev3-2025-1839-7-2025-03-30T10:13:52.752020-05:00,2315914,1089620-20544585097,205,ORDEN DE COMPRA,2025-03-28T00:00:00-05:00,2025-05-27T00:00:00-05:00,60,51842.5,PEN,Soles,2025-03-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1623-1,ocds-dgv273-seacev3-2025-1623-1-2025-03-30T10:13:45.010899-05:00,2315909,1093067-20609999838,02-2025-MUDIAR-A,"ADQUISICION DE 3,700 GALONES COMBUSTIBLE (PETROLEO) DIESEL B5 S-50PARA LAS UNIDADES MOVILES DE LA MUNICIPALIDAD DISTRITAL DE EL ARENA, PROVINCIA DE PAITA DURANTE LOS MESES DE MARZO A DICIEMBRE 2025",2025-03-25T00:00:00-05:00,2025-12-11T00:00:00-05:00,261,62390.0,PEN,Soles,2025-03-24T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-35-46,ocds-dgv273-seacev3-2025-35-46-2025-03-30T10:13:43.802801-05:00,2316081,1092467-20229677200,OS-1317-2025,"CONTRATACIÓN DEL SERVICIO DE ALQUILER DE CARGADOR FRONTAL SOBRE LLANTAS INCLUIDO OPERARIO PARA LA OBRA: CREACIÓN Y MEJORAMIENTO DE LA CARRETERA SAN JOSÉ DE CHOYMACOTA TRAMO PUTIS - APULEMA - PACHACHACA - CHONGOS, DISTRITO DE SANTILLANA, SIVIA Y LLOCHEGUA, PROVINCIA DE HUANTA, AYACUCHO",2025-03-25T00:00:00-05:00,2025-09-20T00:00:00-05:00,179,99840.0,PEN,Soles,2025-03-24T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1094020,ocds-dgv273-seacev3-1094020-2025-03-30T10:13:43.103410-05:00,2315947,1094020-20508004584,CONTRATO 004-2025-LCE-PROINVERSION,SERVICIO DE INTERPRETACIÓN SIMULTÁNEA PARA EL FORO INTERNACIONAL PPP AMÉRICAS 2025,2025-04-07T00:00:00-05:00,2025-04-09T00:00:00-05:00,2,55700.0,PEN,Soles,2025-03-20T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-755-4,ocds-dgv273-seacev3-2025-755-4-2025-03-30T10:13:42.946753-05:00,2315974,1087856-20605122397,CONTRATO N°016-2025-GM-MDS,ADQUISICIÓN DE CEMENTO PORTLAND TIPO HS CON ALTA RESISTENCIA A LOS SULFATOS PARA IOARR: REPARACIÓN DE CALZADA Y SISTEMA DE DRENAJE EN LA MACRO ZONA 04 DEL CENTRO HISTORICO DE SANTIAGO - CUSCO - CUSCO,2025-03-27T00:00:00-05:00,2025-08-23T00:00:00-05:00,149,73255.0,PEN,Soles,2025-03-26T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-35859-48,ocds-dgv273-seacev3-2025-35859-48-2025-03-30T10:13:42.576771-05:00,2316121,1092344-10776979126,ORDEN DE COMPRA N 0176-2025,"ADQUISICION DE TIERRA AGRICOLA, PARA EL PROYECTO AMPLIACIÓN DEL SERVICIO DE APOYO AL DESARROLLO PRODUCTIVO SOSTENIBLE DE BAMBÚ EN 16 DISTRITOS DEL ÁMBITO DEL VRAEM",2025-04-01T00:00:00-05:00,2025-05-09T00:00:00-05:00,38,50490.0,PEN,Soles,2025-03-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-551-1,ocds-dgv273-seacev3-2025-551-1-2025-03-30T10:13:36.869593-05:00,2315219,1090831-20602781250,"CONTRATACION PARA LA ADQUISICION DE LECHE EVAPORADA ENTERA DE 170 GRAMOS PARA EL PROGRAMA DE VASO DE ELCHE (PVL) DE LA MUNICIPALIDAD DISTRITAL DE SANTA ROSA, PARA EL EJERCIO DEL AÑO FISCAL 2025","ADQUISICION DE LECHE EVAPORADA ENTERA DE 170 GRAMOS PARA EL PROGRAMA DE VASO DE ELCHE (PVL) DE LA MUNICIPALIDAD DISTRITAL DE SANTA ROSA, PARA EL EJERCIO DEL AÑO FISCAL 2025",2025-03-22T00:00:00-05:00,2025-12-31T00:00:00-05:00,284,141939.9,PEN,Soles,2025-03-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-551-1,ocds-dgv273-seacev3-2025-551-1-2025-03-30T10:13:36.869593-05:00,2315997,1090831-20574627011,CONTRATO N°014-2025-MDSR-SGACP/GM,"CONTRATACION PARA LA ADQUISICION DE HARINAS EXTRUIDAS DE KIWICHA,MACA,SOYA Y SACHA INCHI ENRIQUECIDO CON VITAMINAS Y MINERALES DE 500 GRAMOS PARA EL PROGRAMA DE VASO DE LECHE (PVL) DE LA MUNICIPALIDAD DISTRITAL DE SANTA ROSA, PARA EL EJERCIO AÑO FISCAL 2025",2025-03-21T00:00:00-05:00,2025-12-31T00:00:00-05:00,285,141900.0,PEN,Soles,2025-03-20T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-2319-21,ocds-dgv273-seacev3-2025-2319-21-2025-03-30T10:13:36.713396-05:00,2315980,1093007-20608188020,CONTRATO N° 005-2025-MDP/A,"ADQUISICION DE LECHE EVAPORADA ENTERA DE 410 GR. ITEM I, PARA EL PROGRAMA SOCIAL DE VASO DE LECHE 2025 DE LA MUNICIPALIDAD DISTRITAL DE PATAPO - PROVINCIA DE CHICLAYO -DEPARTAMENTO DE LAMBAYEQUE.",2025-03-25T00:00:00-05:00,2025-12-31T00:00:00-05:00,281,125066.4,PEN,Soles,2025-03-24T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-789-14,ocds-dgv273-seacev3-2025-789-14-2025-03-30T10:13:34.719604-05:00,2316015,1092392-20528037055,CONTRATO N° 004-2025-MPC/GAF,CONTRATACION DE BIENES ADQUISICIÓN DE PRODUCTO PARA LA CONFORMACION DE LAS CANASTAS PARA LOS BENEFICIARIOS DEL PROGRAMA NUTRICIONAL PARA PERSONAS AFECTADAS POR TUBERCULOSIS - PANTBC DEL PCA DE LA MUNICIPALIDAD PROVINCIAL DE CANCHIS,2025-03-26T00:00:00-05:00,2025-10-08T00:00:00-05:00,196,54705.0,PEN,Soles,2025-03-26T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1947-607,ocds-dgv273-seacev3-2025-1947-607-2025-03-30T10:13:34.431845-05:00,2315969,1093531-20409401032,OS25030365,SERVICIO DE OPERADOR TURÍSTICO PARA EL FAM TRIP CHILE EN LA RUTA TRUJILLO Y CHICLAYO,2025-03-27T00:00:00-05:00,2025-04-20T00:00:00-05:00,24,68000.0,PEN,Soles,2025-03-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1648-21,ocds-dgv273-seacev3-2025-1648-21-2025-03-30T10:13:34.287910-05:00,2315875,1093686-20608923137,014-2025-MPP/G.A.,CONTRATO DE PROCEDIMIENTO DE SELECCION,2025-03-25T00:00:00-05:00,2025-12-31T00:00:00-05:00,281,116046.4,PEN,Soles,2025-03-24T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-209149-41,ocds-dgv273-seacev3-2025-209149-41-2025-03-30T10:13:34.258651-05:00,2315932,1093260-10414081237,023-2025-EF-48.01,SERVICIO DE UN ANALISTA EN ASEGURAMIENTO Y CONTROL DE CALIDAD PARA LA EJECUCIÓN FÍSICA O DESARROLLO E IMPLEMENTACIÓN DEL NSRTM / COMPONENTE 2 - ANALISTA EN ASEGURAMIENTO Y CONTROL DE CALIDAD 3,2025-03-24T00:00:00-05:00,2025-12-17T00:00:00-05:00,268,54000.0,PEN,Soles,2025-03-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200254-3,ocds-dgv273-seacev3-2025-200254-3-2025-03-30T10:13:33.856987-05:00,2316114,1093408-20565643496,CONTRATO N° 003-2025-MINAM-OGA,CONTRATACIÓN DEL SUMINISTRO DE COMBUSTIBLE PARA LA FLOTA VEHICULAR DEL MINISTERIO DEL AMBIENTE,2025-07-01T00:00:00-05:00,2026-06-30T00:00:00-05:00,364,198310.0,PEN,Soles,2025-03-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1045-5,ocds-dgv273-seacev3-2025-1045-5-2025-03-30T10:13:33.714249-05:00,2315922,1089559-1647432,CONTRATO N° 019-2025-MDPN,CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA PARA LA ELABORACIÓN DE FICHA TÉCNICA SIMPLIFICADA DEL PROYECTO DE INVERSIÓN: ¿MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA ASOCIACION PRO VIVIENDA SANTA ROSA DEL DISTRITO DE PUEBLO NUEVO DE LA PROVINCIA DE CHINCHA DEL DEPARTAMENTO DE ICA¿.,2025-03-27T00:00:00-05:00,2025-06-27T00:00:00-05:00,92,195200.0,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1098449,ocds-dgv273-seacev3-1098449-2025-03-30T10:13:27.671747-05:00,2315993,1098449-20554712828,0000039,ADQUISICION DE BLOQUEADORES SOLARES Y LENTES.CON PROTECION UV,2025-03-29T00:00:00-05:00,2025-04-11T00:00:00-05:00,13,68100.0,PEN,Soles,2025-03-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-35-165,ocds-dgv273-seacev3-2025-35-165-2025-03-30T10:13:26.881059-05:00,2316074,1092009-20603898801,OC-1032-2025,"ADQUISICION DE VARILLAS DE ACERO CORRUGADO PARA LA OBRA: CREACIÓN DE LOS SERVICIOS DE EDUCACION INICIAL ESCOLARIZADO EN LAS II.EE N° 425-159/MX-U DE 6 DE AGOSTO, N° 425-160/MX-U DE VILLA UNIÓN BALSAMOCCASA Y N° 425-161/MX-U DE CCOLLPAPAMPA DE LOS DISTRITOS DE ANCO, CHUNGUI Y ANCHIHUAY, PROVINCIA DE",2025-03-25T00:00:00-05:00,2025-03-29T00:00:00-05:00,4,71000.0,PEN,Soles,2025-03-24T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-369-14,ocds-dgv273-seacev3-2025-369-14-2025-03-30T10:13:26.777757-05:00,2315927,1093629-20611418681,ORDEN DE COMPRA Nª 0000277-2025,"ADQUISICION DE COMBUSTIBLE PARA EL PROYECTO ""CREACION DEL CAMINO VECINAL SECCECCA-OCRABAMBA-CCACCAHUASI TOTORHUAYLAS-PAMPALLQUI DEL DISTRITO DE TAMBOBAMBA - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURIMAC"", META 0025-2025.",2025-03-28T00:00:00-05:00,2025-03-31T00:00:00-05:00,3,113000.0,PEN,Soles,2025-03-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-20-27,ocds-dgv273-seacev3-2025-20-27-2025-03-30T10:13:26.627366-05:00,2315992,1087713-20499358114,CONTRATO N° 004-2025-MIMP/OGA,CONTRATO,2025-03-27T00:00:00-05:00,2025-05-26T00:00:00-05:00,60,1893159.99,PEN,Soles,2025-03-26T00:00:00-05:00,,,,
