Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días),Entrega compilada:Licitación:Información Protegida,Entrega compilada:Licitación:Número de licitantes,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio
ocds-dgv273-seacev3-1082452,ocds-dgv273-seacev3-1082452-2025-01-17T10:05:38.876737-05:00,compiled,2025-01-17T10:05:38.876723-05:00,ocds-dgv273-seacev3-1082452,2025-01-17T10:05:38.876742-05:00,tender,PE-CONSUCODE-2433,PETROLEOS DEL PERU S.A.,Fondos Públicos,,,683837.68,PEN,Soles,1082452,ABR-PROC-59-2024-OLE / PETROPERU-1,SERVICIO DE PROTECCIÓN DE TUBERÍA CON SACOS RELLENOS DE SUELO Y SUELO - CEMENTO EN EL KM 224+165 DEL TRAMO ORN,PE-CONSUCODE-2433,PETROLEOS DEL PERU S.A.,2025-01-14T12:03:00-05:00,open,Adjudicación Abreviada,services,services,683837.68,PEN,Soles,0.0,,,,,,False,1,2025-01,añoPublicacionProceso;mesPublicacionProceso
ocds-dgv273-seacev3-1085752,ocds-dgv273-seacev3-1085752-2025-01-16T10:05:11.077063-05:00,compiled,2025-01-16T10:05:11.077050-05:00,ocds-dgv273-seacev3-1085752,2025-01-16T10:05:11.077069-05:00,tender,PE-CONSUCODE-1616,MUNICIPALIDAD DISTRITAL DE SALITRAL - MORROPON,Fondos Públicos,,,117300.0,PEN,Soles,1085752,DIRECTA-PROC-1-2025-MDS-OEC-1,"RECUPERACION DE LA RED DE CONDUCCION DEL SISTEMA DE AGUA POTABLE SANTA ROSA , SALITRAL-MORROPON",PE-CONSUCODE-1616,MUNICIPALIDAD DISTRITAL DE SALITRAL - MORROPON,2025-01-10T09:49:00-05:00,direct,Contratación Directa,services,services,117300.0,PEN,Soles,117300.0,,,,,,False,3,2025-01,añoPublicacionProceso;mesPublicacionProceso
ocds-dgv273-seacev3-1085839,ocds-dgv273-seacev3-1085839-2025-01-16T10:04:35.476977-05:00,compiled,2025-01-16T10:04:35.476964-05:00,ocds-dgv273-seacev3-1085839,2025-01-16T10:04:35.476982-05:00,tender,PE-CONSUCODE-2452,EMPRESA MUNICIPAL ADMINISTRADORA DE PEAJE DE LIMA S.A.,Fondos Públicos,,,585870.0,PEN,Soles,1085839,DIRECTA-PROC-1-2025-EMAPE/OEC-1,"SERVICIO DE CONSULTORÍA PARA LA FORMULACIÓN DEL ESTUDIO DE PREINVERSIÓN A NIVEL DEL PERFIL DEL PROYECTO DE INVERSIÓN: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA AV. RAMIRO PRIALE, LA AV. GIRASOLES DE HUAMPANI CON INTERCAMBIO VIAL Y EL PUENTE MORON, ACCESO A LA CARRETERA CENTRAL, DISTRITO DE LURIGANCHO DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA, CODIGO IDEA N 340016",PE-CONSUCODE-2452,EMPRESA MUNICIPAL ADMINISTRADORA DE PEAJE DE LIMA S.A.,2025-01-13T16:49:00-05:00,direct,Contratación Directa,services,services,585870.0,PEN,Soles,585870.0,,,,,,False,1,2025-01,añoPublicacionProceso;mesPublicacionProceso
ocds-dgv273-seacev3-1085773,ocds-dgv273-seacev3-1085773-2025-01-12T09:58:17.798591-05:00,compiled,2025-01-12T09:58:17.798578-05:00,ocds-dgv273-seacev3-1085773,2025-01-12T09:58:17.798596-05:00,tender,PE-CONSUCODE-2433,PETROLEOS DEL PERU S.A.,Fondos Públicos,,,,,,1085773,ABR-PROC-69-2024-OLE / PETROPERU-1,"SERVICIO DE ASEGURAMIENTO, CUSTODIA Y POST LIMPIEZA DE CONTINGENCIA AMBIENTAL DEL KM 395+531 DEL TRAMO II DEL ONP",PE-CONSUCODE-2433,PETROLEOS DEL PERU S.A.,2025-01-10T13:44:00-05:00,open,Adjudicación Abreviada,services,services,0.0,PEN,Soles,0.0,,,,,,True,,2025-01,añoPublicacionProceso;mesPublicacionProceso
ocds-dgv273-seacev3-1085503,ocds-dgv273-seacev3-1085503-2025-01-11T10:15:31.060957-05:00,compiled,2025-01-11T10:15:31.060944-05:00,ocds-dgv273-seacev3-1085503,2025-01-11T10:15:31.060963-05:00,tender,PE-CONSUCODE-834,MUNICIPALIDAD DISTRITAL DE COLQUEPATA,Fondos Públicos,,,,,,1085503,AS-SM-12-2025-MDC-1,CONTRATACIÓN DE SUMINISTRO E INSTALACIÓN DE COBERTURA DE REPRESA PARA LA META: 0075,PE-CONSUCODE-834,MUNICIPALIDAD DISTRITAL DE COLQUEPATA,2025-01-02T16:50:00-05:00,open,Adjudicación Simplificada,goods,goods,0.0,PEN,Soles,0.0,2025-01-02T00:00:00-05:00,2025-01-02T00:00:00-05:00,2025-01-03T00:01:00-05:00,2025-01-06T23:59:00-05:00,3,True,,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-1085565,ocds-dgv273-seacev3-1085565-2025-01-08T10:10:14.101867-05:00,compiled,2025-01-08T10:10:14.101854-05:00,ocds-dgv273-seacev3-1085565,2025-01-08T10:10:14.101872-05:00,tender,PE-CONSUCODE-2433,PETROLEOS DEL PERU S.A.,Fondos Públicos,,,,,,1085565,ABR-PROC-61-2024-OLE / PETROPERU-1,SERVICIO DE PROTECCIÓN DE TUBERÍA CON SACOS SUELO - CEMENTO EN EL KM 5+183 DEL TRAMO ORN,PE-CONSUCODE-2433,PETROLEOS DEL PERU S.A.,2025-01-06T15:52:00-05:00,open,Adjudicación Abreviada,services,services,0.0,PEN,Soles,0.0,,,,,,True,,2025-01,añoPublicacionProceso;mesPublicacionProceso
ocds-dgv273-seacev3-2025-1304-1,ocds-dgv273-seacev3-2025-1304-1-2025-01-08T10:09:33.640604-05:00,compiled,2025-01-08T10:09:33.640591-05:00,ocds-dgv273-seacev3-2025-1304-1,2025-01-08T10:09:33.640621-05:00,tender,PE-CONSUCODE-1304,MUNICIPALIDAD DISTRITAL DE SALAS - LAMBAYEQUE,Fondos Públicos,,,,,,1085509,AS-SM-1-2025-MDS/OEC-1,"ADQUISICION DE INSUMOS ALIMENTICIOS: LECHE EVAPORADA ENTERA Y HOJUELAS PRECOCIDAS DE QUINUA, AMARANTO, AVENA, ARROZ, MAIZ (CHOCHOCA), TARWI (LUPINI), LECHE EVAPORADA EN POLVO, SEMILLAS DE GIRASOL, EXTRACTOS DE ALGAS CON VITAMINAS, CALCIO Y HIERRO, SABOR A CLAVO Y CANELA, PARA ATENDER EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE SALAS POR EL PERIODO DE ENERO A DICIEMBRE DEL 2025",PE-CONSUCODE-1304,MUNICIPALIDAD DISTRITAL DE SALAS - LAMBAYEQUE,2025-01-02T19:41:00-05:00,open,Adjudicación Simplificada,goods,goods,0.0,PEN,Soles,0.0,2025-01-02T00:00:00-05:00,2025-01-02T00:00:00-05:00,2025-01-03T00:01:00-05:00,2025-01-06T23:59:00-05:00,3,True,,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2024-2432-24,ocds-dgv273-seacev3-2024-2432-24-2025-01-05T10:00:09.936951-05:00,compiled,2025-01-05T10:00:09.936938-05:00,ocds-dgv273-seacev3-2024-2432-24,2025-01-05T10:00:09.936956-05:00,tender,PE-CONSUCODE-2432,PERUPETRO S.A.,Fondos Públicos,,,,,,1085463,INTER-PROC-7-2024-PERUPETRO-1,SERVICIO DE ALQUILER DE STAND PARA LA PARTICIPACIÓN DE PERUPETRO S.A. - NAPE SUMMIT 2025,PE-CONSUCODE-2432,PERUPETRO S.A.,2025-01-02T14:00:00-05:00,open,Contratación Internacional,services,services,12000.0,USD,Dólar Norteamericano,44880.0,2025-01-02T00:00:00-05:00,2025-01-02T00:00:00-05:00,,,,False,1,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-1085460,ocds-dgv273-seacev3-1085460-2025-01-04T10:05:11.518522-05:00,compiled,2025-01-04T10:05:11.518509-05:00,ocds-dgv273-seacev3-1085460,2025-01-04T10:05:11.518528-05:00,tender,PE-CONSUCODE-2433,PETROLEOS DEL PERU S.A.,Fondos Públicos,,,328900.0,PEN,Soles,1085460,ABR-PROC-66-2024-OLE / PETROPERU-1,"ADQUISICIÓN DE 5,200 CAJAS DE AGUA EN EL MARCO DE ATENCIÓN A COMUNIDADES NATIVAS - CONTINGENCIA KM 11 - 12 ORN DEL ONP",PE-CONSUCODE-2433,PETROLEOS DEL PERU S.A.,2025-01-02T10:25:00-05:00,open,Adjudicación Abreviada,goods,goods,328900.0,PEN,Soles,0.0,,,,,,False,1,2025-01,añoPublicacionProceso;mesPublicacionProceso
ocds-dgv273-seacev3-2024-1003005396-82,ocds-dgv273-seacev3-2024-1003005396-82-2025-01-03T10:32:34.818053-05:00,compiled,2025-01-03T10:32:34.818040-05:00,ocds-dgv273-seacev3-2024-1003005396-82,2025-01-03T10:32:34.818059-05:00,tender,PE-CONSUCODE-200923,UNIDAD EJECUTORA 008:PROYECTOS ESPECIALES DEL PLIEGO 003 - MINISTERIO DE CULTURA,Fondos Privados,,,,,,1083791,CONV-PROC-7-2024-SBCC-MC-BID-1,"SUPERVISIÓN DE OBRA ¿MEJORAMIENTO DE SITIOS HISTÓRICOS CULTURALES Y ESPACIOS PÚBLICOS CONECTORES Y EMBLEMÁTICOS DEL RÍMAC- LIMA ¿ ALAMEDA DE LOS DESCALZOS""",PE-CONSUCODE-200923,UNIDAD EJECUTORA 008:PROYECTOS ESPECIALES DEL PLIEGO 003 - MINISTERIO DE CULTURA,2024-12-27T12:33:00-05:00,open,Convenio,services,services,919449.96,PEN,Soles,919449.96,2025-01-02T00:00:00-05:00,2025-01-02T00:00:00-05:00,,,,False,,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
