Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:ID de Adjudicación,Entrega compilada:Contratos:Título del contrato,Entrega compilada:Contratos:Descripción del contrato,Entrega compilada:Contratos:Periodo:Fecha de inicio,Entrega compilada:Contratos:Periodo:Fecha de fin,Entrega compilada:Contratos:Periodo:Duración (días),Entrega compilada:Contratos:Valor:Monto,Entrega compilada:Contratos:Valor:Moneda,Entrega compilada:Contratos:Valor:Nombre de Moneda,Entrega compilada:Contratos:Fecha de firma,Entrega compilada:Contratos:Implementación:Fecha de fin,Entrega compilada:Contratos:Implementación:Valor final:Monto,Entrega compilada:Contratos:Implementación:Valor final:Moneda,Entrega compilada:Contratos:Implementación:Valor final:Nombre de Moneda
ocds-dgv273-seacev3-2025-1318-1,ocds-dgv273-seacev3-2025-1318-1-2025-11-15T10:09:05.746462-05:00,2316683,1086395-20601350387,008-2025-OGAF/MDI,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA DEL VASO DE LECHE EN LA MUNICIPALIDAD DE INDEPENDENCIA,2025-04-02T00:00:00-05:00,2027-02-03T00:00:00-05:00,672,7842706.6,PEN,Soles,2025-04-01T00:00:00-05:00,,8069607.06,PEN,Soles
ocds-dgv273-seacev3-1087029,ocds-dgv273-seacev3-1087029-2025-11-15T10:08:54.698950-05:00,2309796,1087029-10730401715,04,SERVICIO DE ALQUILER DE CAMIONETA,2025-02-22T00:00:00-05:00,2025-12-31T00:00:00-05:00,312,75600.0,PEN,Soles,2025-02-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-212-2,ocds-dgv273-seacev3-2025-212-2-2025-11-15T10:08:44.014734-05:00,2314363,1086645-1642715,CONTRATO N°01-2025-MDA/GM,"CONTRATACIÓN PARA LA EJECUCIÓN DE OBRA ¿REMODELACION DE LOSA DEPORTIVA; EN EL(LA) I.E N° 86388 EN EL CENTRO POBLADO ANRA, DISTRITO DE ANRA, PROVINCIA HUARI, DEPARTAMENTO ANCASH¿, Código Único de Inversiones N° 2634893",2025-03-18T00:00:00-05:00,2025-06-16T00:00:00-05:00,90,1455668.69,PEN,Soles,2025-02-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1217-3,ocds-dgv273-seacev3-2025-1217-3-2025-11-15T10:08:20.303442-05:00,2314512,1086431-10190755105,CONTRATO LP-SM-1-2025-MPO/CS-1,CONTRATACIÓN DEL SUMINISTRO DE PRODUCTOS ALIMENTICIOS (LECHE EVAPORADA ENTERA) PARA LA ATENCION A USUARIOS DEL PROGRAMA DE COMPLEMENTACION ALIMENTARIA (PCA) - OLLAS COMUNES CORRESPONDIENTE AL PERIODO DE ABRIL DEL 2025 A MARZO DEL 2026 (12 MESES),2025-03-19T00:00:00-05:00,2025-12-31T00:00:00-05:00,287,881253.83,PEN,Soles,2025-03-19T00:00:00-05:00,,892003.96,PEN,Soles
ocds-dgv273-seacev3-2025-1599-4,ocds-dgv273-seacev3-2025-1599-4-2025-11-15T10:07:58.792985-05:00,2316877,1086450-20525856519,001-2025,CONTRATO DE OBRA NRO 001-2025,2025-03-15T00:00:00-05:00,2025-04-29T00:00:00-05:00,45,205610.3,PEN,Soles,2025-02-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1085822,ocds-dgv273-seacev3-1085822-2025-11-14T10:12:46.002244-05:00,2320428,1085822-1638473,71,"CONTRATACION DE LA EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE PROVISION DE AGUA PARA RIEGO EN EL SECTOR JAINA, DISTRITO DE HUACACHI DE LA PROVINCIA DE HUARI DEL DEPARTAMENTO DE ANCASH con CUI N° 2620554.",2025-04-23T00:00:00-05:00,2025-07-22T00:00:00-05:00,90,442605.44,PEN,Soles,2025-03-04T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-694-1,ocds-dgv273-seacev3-2025-694-1-2025-11-13T10:13:11.526362-05:00,2310531,1085776-20311069072,N°002-2025-MDP/A,CONTRATO POR SUMINISTROS DE BIENES,2025-02-14T00:00:00-05:00,2025-12-31T00:00:00-05:00,320,83962.08,PEN,Soles,2025-02-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-694-1,ocds-dgv273-seacev3-2025-694-1-2025-11-13T10:13:11.526362-05:00,2317795,1085776-20613443526,N°001-2025-MDP/A,CONTRATO POR SUMINISTRO DE BIENES,2025-02-08T00:00:00-05:00,2025-12-31T00:00:00-05:00,326,45644.8,PEN,Soles,2025-02-07T00:00:00-05:00,,50285.91,PEN,Soles
ocds-dgv273-seacev3-2025-1648-11,ocds-dgv273-seacev3-2025-1648-11-2025-11-12T10:14:11.058920-05:00,2310432,1086945-20448383386,N°05-2025-MPP/GA,CONTRATACION DE BIENES SUMINISTRO DE COMBUSTIBLE DIESEL B5 S-50 Y GASOHOL REGULAR PARA LA META RECOLECCION Y TRANSPORTE DE RESIDUOS SOLIDOS MUNICIPALES (RESIDUOS SOLIDOS),2025-02-26T00:00:00-05:00,2025-12-31T00:00:00-05:00,308,892092.51,PEN,Soles,2025-02-25T00:00:00-05:00,,1115103.27,PEN,Soles
ocds-dgv273-seacev3-2025-1648-11,ocds-dgv273-seacev3-2025-1648-11-2025-11-12T10:14:11.058920-05:00,2310433,1086945-20601793289,N°07-2025-MPP/GA,CONTRATACION DE BIENES SUMINISTRO DE COMBUSTIBLE DIESEL B5 S-50 Y GASOHOL REGULAR PARA LA META RECOLECCION Y TRANSPORTE DE RESIDUOS SOLIDOS MUNICIPALES (RESIDUOS SOLIDOS),2025-02-27T00:00:00-05:00,2025-12-31T00:00:00-05:00,307,98479.9,PEN,Soles,2025-02-26T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1526-4,ocds-dgv273-seacev3-2025-1526-4-2025-11-12T10:14:11.042927-05:00,2312143,1086558-20527589801,CONTRATO N° 01-2025-MPT-GM,"CONTRATO N° 01-2025-MPT-GM  SIE-SIE-1-2025-MPT/OEC-1 ADQUISICION DE DIESEL B5 S-50, PARA EL ABASTECIMIENTO DE LAS UNIDADES VEHICULARES DE LA UNIDAD DE GESTIÓN DE RESIDUOS SOLIDOS DE LA MUNICIPALIDAD PROVINCIAL DE TAMBOPATA",2025-04-01T00:00:00-05:00,2025-09-30T00:00:00-05:00,182,914675.7,PEN,Soles,2025-03-04T00:00:00-05:00,,1164674.7,PEN,Soles
ocds-dgv273-seacev3-1085518,ocds-dgv273-seacev3-1085518-2025-11-09T10:05:15.648968-05:00,2358792,1085518-1632062,4200091867,SERVICIO DE PRACTICAJE POR APOYO A LAS OPERACIONES MARÍTIMAS Y PORTUARIAS DEL TERMINAL BAYÓVAR,2025-01-09T00:00:00-05:00,2025-01-10T00:00:00-05:00,,512024.03,PEN,Soles,2025-01-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1087419,ocds-dgv273-seacev3-1087419-2025-11-09T10:05:06.383841-05:00,2340620,1087419-1643968,CONTRATO DE EJECUCIÓN DE OBRA N° 02-2025-MDCH/JAL,"CONTRATO DE EJECUCIÓN DE OBRA N° 02-2025-MDCH/JAL DERIVADO DE LA ADJUDICACIÓN SIMPLIFICADA N° 01-2025-MDCH/CS  PRIMERA CONVOCATORIA  CONTRATACION DE LA EJECUCION DE LA OBRA: ¿CONSTRUCCION DE PRESA; EN EL (LA) LAGUNA PUQUIO GRANDE EN EL CENTRO POBLADO DE SHACANA, DISTRITO DE CHILLIA, PROVINCIA DE PATAZ, DEPARTAMENTO LA LIBERTAD¿ CON CUI N° 2664981",2025-03-13T00:00:00-05:00,2025-08-29T00:00:00-05:00,169,651643.26,PEN,Soles,2025-03-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1094823,ocds-dgv273-seacev3-1094823-2025-11-09T10:04:46.919691-05:00,2324437,1094823-20539847890,CONTRATO DE EJECUCIÓN DE OBRA N° 03-2025-MDCH/JAL,"CONTRATO DE EJECUCIÓN DE OBRA N° 03-2025-MDCH/JAL DERIVADO DE LA ADJUDICACIÓN SIMPLIFICADA Nº02-2025-MDCH/CS - PRIMERA CONVOCATORIA  CONTRATACION DE LA EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE PROVISION DE AGUA PARA RIEGO EN EL CANAL QUINIHUALES-MUYA DE CENTRO POBLADO LLUCHUBAMBA DISTRITO DE CHILLIA DE LA PROVINCIA DE PATAZ DEL DEPARTAMENTO DE LA LIBERTAD, CON CUI N° 2665122",2025-04-02T00:00:00-05:00,2025-07-31T00:00:00-05:00,120,516338.98,PEN,Soles,2025-04-02T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-696-1,ocds-dgv273-seacev3-2025-696-1-2025-11-08T10:11:36.129697-05:00,2312931,1086718-20480455453,N° 003-2025-MDSF/A,CONTRATO DE SUMINISTRO DE BIENES,2025-03-06T00:00:00-05:00,2025-12-31T00:00:00-05:00,300,56628.0,PEN,Soles,2025-03-05T00:00:00-05:00,,61932.0,PEN,Soles
ocds-dgv273-seacev3-2025-1868-3,ocds-dgv273-seacev3-2025-1868-3-2025-11-06T10:16:42.726064-05:00,2314470,1086408-1644143,CONTRATO DE EJECUCION DE OBRA N° 001-2025-MDAV-GM,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL Y PEATONAL EN EL AA.HH LA CURVA DEL DISTRITO DE AGUAS VERDES, PROVINCIA DE ZARUMILLA - DEPARTAMENTO DE TUMBES - II ETAPA CODIGO UNICO DE INVERSIONES N° 2319092",2025-03-24T00:00:00-05:00,2025-07-22T00:00:00-05:00,120,2419626.66,PEN,Soles,2025-03-10T00:00:00-05:00,2025-08-04T00:00:00-05:00,2679696.56,PEN,Soles
ocds-dgv273-seacev3-2025-10355-12,ocds-dgv273-seacev3-2025-10355-12-2025-11-06T10:15:51.256852-05:00,2306748,1085802-10403554290,58,SERVICIO DE COORDINADOR PARA EL PROYECTO PI:PIÑA,2025-02-05T00:00:00-05:00,2025-12-02T00:00:00-05:00,300,62000.0,PEN,Soles,2025-02-04T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1085987,ocds-dgv273-seacev3-1085987-2025-11-06T10:15:41.101380-05:00,2357538,1085987-20603189397,12,contrato,2025-05-19T00:00:00-05:00,2025-08-07T00:00:00-05:00,80,144500.0,PEN,Soles,2025-02-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-666-1,ocds-dgv273-seacev3-2025-666-1-2025-11-05T10:14:53.226265-05:00,2314408,1086542-1642840,CONTRATO DE OBRA N°04-2025-MPCH,"CREACIÓN DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN EMP. PE-3N, CAPILLAPAMPA, POROPORO, EMP. CA-105, SAN JUAN DEL SURO, CARHUAMAYO, DISTRITO DE CHOTA DE LA PROVINCIA DE CHOTA DEL DEPARTAMENTO DE CAJAMARCA",2025-04-01T00:00:00-05:00,2025-06-20T00:00:00-05:00,80,822481.33,PEN,Soles,2025-03-14T00:00:00-05:00,,881871.09,PEN,Soles
ocds-dgv273-seacev3-1086737,ocds-dgv273-seacev3-1086737-2025-11-05T10:14:43.028679-05:00,2311674,1086737-20608340689,ORDEN COMPRA N° 267,ORDEN COMPRA N° 267,2025-03-01T00:00:00-05:00,2025-03-05T00:00:00-05:00,4,77000.0,PEN,Soles,2025-02-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1086033,ocds-dgv273-seacev3-1086033-2025-11-02T10:03:13.042565-05:00,2355186,1086033-20608060228,60-2025-GRA,ADQUISICION DE CALZADO - ZAPATO DE VESTIR INSTITUCIONAL PARA EL PERSONAL AFILIADO AL SITCGRA DEL GOBIERNO REGIONAL DE AREQUIPA,2025-03-05T00:00:00-05:00,2025-05-03T00:00:00-05:00,59,41850.0,PEN,Soles,2025-03-04T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1594-6,ocds-dgv273-seacev3-2025-1594-6-2025-11-02T10:03:04.595180-05:00,2309547,1086110-10026473255,CONTRATO N 001 2025 MDF OA,"CONTRATACION DEL SUMINISTRO DE LECHE EVAPORADA ENTERA X 410 Gr, PARA EL PVL DE LA MUNICIPALIDAD DISTRITAL DE FRIAS CORRESPONDIENTE AL AÑO 2025",2025-02-20T00:00:00-05:00,2025-12-16T00:00:00-05:00,299,279296.4,PEN,Soles,2025-02-19T00:00:00-05:00,,288272.4,PEN,Soles
ocds-dgv273-seacev3-2025-537-1,ocds-dgv273-seacev3-2025-537-1-2025-11-02T10:02:45.304413-05:00,2311944,1087300-20602781250,005-2025-MPH,ADQUISICION DE LECHE EVAPORADA ENTERA DE 410 GRAMOS PARA EL PROGRAMA DE VASO DE LECHE - PVL MUNICIPALIDAD PROVINCIAL DE HUANTA PERIODO - 2025,2025-03-08T00:00:00-05:00,2025-12-31T00:00:00-05:00,298,188496.0,PEN,Soles,2025-03-07T00:00:00-05:00,,205744.88,PEN,Soles
ocds-dgv273-seacev3-2025-537-2,ocds-dgv273-seacev3-2025-537-2-2025-11-02T10:02:33.860002-05:00,2312239,1087315-1643546,003-2025-MPH/OA-PS,"ADQUISICION HOJUELAS DE AVENA, QUINUA, KIWICHA , SOYA Y AJONJOLI PRECOSIDA FORTIFICADA CON VITAMINAS Y MINERALES  EN PRESENTACION DE 450 GR PARA EL PROGRAMA DE VASO DE LECHE - PVL MUNICIPALIDAD PROVINCIAL DE HUANTA PERIODO - 2025.",2025-03-06T00:00:00-05:00,2025-12-31T00:00:00-05:00,300,217728.0,PEN,Soles,2025-03-05T00:00:00-05:00,,237651.84,PEN,Soles
ocds-dgv273-seacev3-2025-1852-45,ocds-dgv273-seacev3-2025-1852-45-2025-11-01T10:11:14.399025-05:00,2313482,1087533-20604968772,CONTRATO N°009-2025-MDI,SUMINISTRO DE DIESEL B5 S50,2025-03-13T00:00:00-05:00,2025-07-12T00:00:00-05:00,121,487500.0,PEN,Soles,2025-03-12T00:00:00-05:00,2025-11-09T00:00:00-05:00,609375.0,PEN,Soles
ocds-dgv273-seacev3-1085878,ocds-dgv273-seacev3-1085878-2025-10-30T10:17:15.945501-05:00,2309029,1085878-10429505921,003-2025-MDP,"CONTRATACION DEL SERVICIO DE CONSULTORIA PARA SUPERVISION DE LA OBRA: ""MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA MUNICIPALIDAD DISTRITAL DE PACORA, DISTRITO DE PACORA DE LA PROVINCIA DE LAMBAYEQUE DEL DEPARTAMENTO DE LAMBAYEQUE"", CON CÓDIGO ÚNICO DE INVERSIONES N° 2613486.",2025-02-25T00:00:00-05:00,2025-06-25T00:00:00-05:00,120,117791.84,PEN,Soles,2025-02-19T00:00:00-05:00,2025-08-01T00:00:00-05:00,,,
ocds-dgv273-seacev3-2025-1496-3,ocds-dgv273-seacev3-2025-1496-3-2025-10-30T10:17:15.928826-05:00,2310818,1086550-20531302321,03-2025,MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL EN I.E. 88 DE CENTRO POBLADO ATAHUALPA DISTRITO DE MANSERICHE DE LA PROVINCIA DE DATEM DEL MARAÑON DEL DEPARTAMENTO DE LORETO,2025-02-28T00:00:00-05:00,2025-07-27T00:00:00-05:00,149,3841889.2,PEN,Soles,2025-02-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1952-43,ocds-dgv273-seacev3-2025-1952-43-2025-10-30T10:16:56.454115-05:00,2307848,1086576-10718027662,009-2025-OSCE-OAD-PBID,Analista programador de sistemas para el sistema del tribunal de contrataciones de la nueva plataforma de contratación pública,2025-02-03T00:00:00-05:00,2025-05-02T00:00:00-05:00,88,24000.0,PEN,Soles,2025-01-31T00:00:00-05:00,2025-08-02T00:00:00-05:00,,,
ocds-dgv273-seacev3-2025-278-22,ocds-dgv273-seacev3-2025-278-22-2025-10-27T10:07:46.970027-05:00,2315758,1087096-1643755,CONTRATO N° 71-2025-OLOCP-MDNCH,"CONTRATO N° 71-2025-OLOCP-MDNCH;  CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ¿MEJORAMIENTO DEL SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN LA MZ. A6¿ LOTE 1 DEL SECTOR 4 DE LA URB. BUENOS AIRES DEL DISTRITO DE NUEVO CHIMBOTE DE LA PROVINCIA DE SANTA DEL DEPARTAMENTO DE ANCASH¿, CON C.U.I. N° 2645042",2025-03-13T00:00:00-05:00,2025-04-27T00:00:00-05:00,45,698000.0,PEN,Soles,2025-03-12T00:00:00-05:00,2025-04-27T00:00:00-05:00,,,
ocds-dgv273-seacev3-2025-174340-5,ocds-dgv273-seacev3-2025-174340-5-2025-10-27T10:07:36.199950-05:00,2318845,1086537-1647038,007-2025/VIVIENDA/VMCS/PASLC,SERVICIO DE CONSULTORÍA PARA ELABORACIÓN DE ESTUDIO BÁSICO DE INGENIERÍA PARA LA ¿CREACIÓN DE LA PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES PARA LA ASOCIACIÓN PRO VIVIENDA PROFAM PERÚ - DISTRITO DE SANTA ROSA¿- DEL PROYECTO ¿INSTALACIÓN DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO PARA LA ASOCIAC,2025-04-11T00:00:00-05:00,2025-09-25T00:00:00-05:00,167,1698000.0,PEN,Soles,2025-04-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-278-43,ocds-dgv273-seacev3-2025-278-43-2025-10-27T10:07:16.906211-05:00,2311089,1086406-10401974691,CONTRATO N° 63-2025-OLOCP-MDNCH,"CONTRATO N° 63-2025-OLOCP-MDNCH; CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA:  ¿CREACION DEL PARQUE RECREÁCIONAL LA ESPERANZA EN LA MZ. E DEL AA.HH. BELEN, DISTRITO DE NUEVO CHIMBOTE - SANTA ¿ ANCASH¿, CON CUI N° 2219457.",2025-02-28T00:00:00-05:00,2025-05-29T00:00:00-05:00,90,98500.0,PEN,Soles,2025-02-27T00:00:00-05:00,2025-07-15T00:00:00-05:00,144795.0,PEN,Soles
ocds-dgv273-seacev3-2025-2357-5,ocds-dgv273-seacev3-2025-2357-5-2025-10-25T10:11:23.534736-05:00,2354970,1087114-10239838605,2500006,ADQUISICION DE COMBUSTIBLE,2025-02-21T00:00:00-05:00,2025-09-30T00:00:00-05:00,221,51507.0,PEN,Soles,2025-02-20T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1086307,ocds-dgv273-seacev3-1086307-2025-10-25T10:11:23.515694-05:00,2355800,1086307-20493433025,CONTRATO N° 011-2025,CONTRATO N° 011-2025,2025-06-04T00:00:00-05:00,2027-06-03T00:00:00-05:00,729,2090000.0,PEN,Soles,2025-06-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-2357-1,ocds-dgv273-seacev3-2025-2357-1-2025-10-25T10:10:49.660085-05:00,2343715,1086225-20603365403,2500031,sulfato de cobre x 25 kg,2025-03-19T00:00:00-05:00,2025-08-10T00:00:00-05:00,144,51000.0,PEN,Soles,2025-03-18T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-2357-1,ocds-dgv273-seacev3-2025-2357-1-2025-10-25T10:10:49.660085-05:00,2355755,1086235-20100295891,CONTRATO N°05-2025-EPS-EMAQ-S.A,ADQUISICION DE INSUMOS QUIMICOS - ITEN 2  CLORO LIQUIDO,2025-02-18T00:00:00-05:00,2025-09-25T00:00:00-05:00,219,160208.0,PEN,Soles,2025-02-17T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-2379-46,ocds-dgv273-seacev3-2025-2379-46-2025-10-25T10:10:27.325576-05:00,2322805,1087558-20100148162,CONTRATO N° 05-2025,CONTRATO N° 0005-2025,2025-03-08T00:00:00-05:00,2027-03-07T00:00:00-05:00,729,279278.84,PEN,Soles,2025-03-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1217-1,ocds-dgv273-seacev3-2025-1217-1-2025-10-24T10:16:02.479298-05:00,2314462,1086421-20482425616,CONTRATO SIE-SIE-1-2025-MPO/CS-1,CONTRATACIÓN DEL SUMINISTRO DE PRODUCTOS ALIMENTICIOS CON FICHA TECNICA APROBADA POR PERÚ COMPRAS PARA LA ATENCION A USUARIOS DEL PROGRAMA DE COMPLEMENTACION ALIMENTARIA (PCA) - OLLAS COMUNES CORRESPONDIENTE AL PERIODO DE ABRIL DEL 2025 A MARZO DEL 2026 (12 MESES),2025-03-21T00:00:00-05:00,2025-12-31T00:00:00-05:00,285,4300000.0,PEN,Soles,2025-03-21T00:00:00-05:00,,4352451.3,PEN,Soles
ocds-dgv273-seacev3-1087612,ocds-dgv273-seacev3-1087612-2025-10-23T10:14:55.955718-05:00,2354793,1087612-20521487748,25000028,ADQUISICION DE MEDIDORES DE 20MM (3/4),2025-03-19T00:00:00-05:00,2025-06-04T00:00:00-05:00,77,88500.0,PEN,Soles,2025-03-18T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1087612,ocds-dgv273-seacev3-1087612-2025-10-23T10:14:55.955718-05:00,2354828,1087612-20102108443,CONTRATO N°03-2025-EPS-EMAQ-S.A,ADQUISICION DE MEDIDOR DE 15MM (1/2),2025-03-20T00:00:00-05:00,2025-06-09T00:00:00-05:00,81,146471.04,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1085649,ocds-dgv273-seacev3-1085649-2025-10-23T10:14:32.642309-05:00,2308836,1085649-1635415,CONTRATO N° 0001-2025-MDS/A,"ADQUISICION DE INSUMOS ALIMENTICIOS PARA ATENDER EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE SALAS POR EL PERÍODO DE ENERO A DICIEMBRE DE 2025 - ITEM N° 2: HOJUELAS PRECOCIDAS DE QUINUA, AMARANTO, AVENA, ARROZ, MAIZ (CHOCHOCA), TARWI (LUPINI), LECHE ENTERA EN POLVO, SEMILLAS DE GIRASOL, EXTRACTOS DE ALGAS CON VITAMINAS, CALCIO Y HIERRO, SABOR A CLAVO Y CANELA",2025-01-23T00:00:00-05:00,2025-12-05T00:00:00-05:00,316,139536.0,PEN,Soles,2025-01-22T00:00:00-05:00,,148680.75,PEN,Soles
ocds-dgv273-seacev3-1085649,ocds-dgv273-seacev3-1085649-2025-10-23T10:14:32.642309-05:00,2308839,1085649-20608188020,CONTRATO N° 0002-2025-MDS/A,ADQUISICION DE INSUMOS ALIMENTICIOS PARA ATENDER EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE SALAS POR EL PERIODO DE ENERO A DICIEMBRE DEL 2025 - ITEM N° 1: LECHE EVAPORADA ENTERA X 410 GR,2025-01-25T00:00:00-05:00,2025-12-02T00:00:00-05:00,311,146040.0,PEN,Soles,2025-01-24T00:00:00-05:00,,155600.0,PEN,Soles
ocds-dgv273-seacev3-1087185,ocds-dgv273-seacev3-1087185-2025-10-20T10:07:59.470961-05:00,2318825,1087185-20605622080,CONTRATO 13-2025-MPP-GM,"CONTRATACION DE EJECUCION DE LA OBRA: ¿MEJORAMIENTO DE LA TRANSITABILIDAD, PEATONAL Y VEHICULAR DEL A.H. JOSÉ OLAYA, PARTE ALTA DEL DISTRITO DE PAITA - PROVINCIA DE PAITA - DEPARTAMENTO DE PIURA¿ CUI N° 2571694",2025-04-11T00:00:00-05:00,2025-08-09T00:00:00-05:00,120,1701138.21,PEN,Soles,2025-04-01T00:00:00-05:00,2025-08-09T00:00:00-05:00,1942643.44,PEN,Soles
ocds-dgv273-seacev3-1086439,ocds-dgv273-seacev3-1086439-2025-10-20T10:07:50.090500-05:00,2305251,1086439-20529876522,4200091825,"SERVICIO DE RECOLECCIÓN, TRANSPORTE Y DISPOSICIÓN DE RESIDUOS PELIGROSOS Y NO PELIGROSOS EN EL LOTE Z-69",2024-11-06T00:00:00-05:00,2025-05-04T00:00:00-05:00,179,551449.4,PEN,Soles,2024-11-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1731-5,ocds-dgv273-seacev3-2025-1731-5-2025-10-20T10:07:39.898206-05:00,2330977,1087205-20542725703,CONTRATO DE BIENES NRO 020-2025-MPSR-J,"CONTRATACIÓN DE SUMINISTRO DE BIENES ALIMENTICIOS (HOJUELA DE AVENA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES) PARA ATENDER A LOS BENEFICIARIOS DEL PROGRAMA DE VASO DE LECHE, DE LA MUNICIPALIDAD PROVINCIAL DE SAN ROMÁN ¿ JULIACA, PERIODO FISCAL ENERO ¿ DICIEMBRE 2025",2025-06-10T00:00:00-05:00,2025-12-31T00:00:00-05:00,204,476103.6,PEN,Soles,2025-06-09T00:00:00-05:00,,539617.4,PEN,Soles
ocds-dgv273-seacev3-2025-200461-9,ocds-dgv273-seacev3-2025-200461-9-2025-10-18T10:11:05.621334-05:00,2328914,1122155-20518043928,015-2025,ACONDICIONAMIENTO  CHORRILLOS,2025-03-13T00:00:00-05:00,2025-05-02T00:00:00-05:00,50,1362495.7,PEN,Soles,2025-03-12T00:00:00-05:00,,543158.3899999999,PEN,Soles
ocds-dgv273-seacev3-1105385,ocds-dgv273-seacev3-1105385-2025-10-18T10:11:05.336267-05:00,2321744,1105385-10452299343,16-2025-EMAPE/GL,ADQUISICION DE BIENES,2025-04-29T00:00:00-05:00,2025-08-29T00:00:00-05:00,122,376500.0,PEN,Soles,2025-04-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1029-1,ocds-dgv273-seacev3-2025-1029-1-2025-10-18T10:10:19.629385-05:00,2308949,1086720-20606811510,4-2025-GM-MDP,CONTRATO PARA LA ADQUISICIÓN DE TARROS DE LECHE EVAPORADA ENTERA Y HOJUELAS PRECOCIDAS DE AVENA QUINUA Y HARINA DE MACA ENRIQUECIDA CON VITAMINA Y MINERALES PARA EL PROGRAMA DE VASO DE LECHE 2025.,2025-02-19T00:00:00-05:00,2025-12-31T00:00:00-05:00,315,465047.04,PEN,Soles,2025-02-18T00:00:00-05:00,,536149.7999999999,PEN,Soles
ocds-dgv273-seacev3-1087993,ocds-dgv273-seacev3-1087993-2025-10-17T10:15:28.139797-05:00,2307676,1087993-10484430743,ORDEN DE SERVICIO N° 2025-0026,CONTRATACIÓN DE SERVICIOS PARA EL ALQUILER DE CAMIONETA A TODO COSTO PARA EL USO DE ALCALDÍA DE LA MUNICIPALIDAD PROVINCIAL DE BOLÍVAR; POR EL PERIODO DE FEBRERO A DICIEMBRE AÑO 2025,2025-02-06T00:00:00-05:00,2025-12-31T00:00:00-05:00,328,77000.0,PEN,Soles,2025-02-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1955-2,ocds-dgv273-seacev3-2025-1955-2-2025-10-17T10:15:28.108420-05:00,2315842,1086068-20606076127,16-2025-INBP-OA,ADQUISICIÓN DE HERRAMIENTA DE RESCATE VEHICULAR A BATERÍA PARA USO DE BOMBEROS,2025-03-27T00:00:00-05:00,2025-08-23T00:00:00-05:00,149,4059889.12,PEN,Soles,2025-03-26T00:00:00-05:00,,5799841.6,PEN,Soles
ocds-dgv273-seacev3-1099446,ocds-dgv273-seacev3-1099446-2025-10-16T10:18:25.267255-05:00,2321179,1099446-20524172012,023-2025-UNALM,"CONTRATACIÓN DEL SERVICIO DE ESTUDIOS DE LOS PROGRAMAS DE PREGRADO: ESTUDIOSS DE PERTINENCIA, DEMANDA SOCIAL Y DEMANDA LABORAL DE LA UNALM",2025-04-21T00:00:00-05:00,2025-08-15T00:00:00-05:00,116,167000.0,PEN,Soles,2025-04-21T00:00:00-05:00,,,,
